id,y
0,60.389053050698195
1,72.96760458839901
2,70.15305307431733
3,75.61818378372901
4,76.05482975457802
5,55.26208582347792
6,67.30070756574298
7,73.89137152065692
8,62.98802865886902
9,61.30523164959704
10,74.01505339588414
11,77.06181169874436
12,55.2220805422538
13,70.22790194338319
14,71.13011462560922
15,64.7218608761719
16,78.45312708239791
17,69.628496233513
18,63.250467797553554
19,64.75929294508079
20,60.06829693322125
21,61.549703734804154
22,74.30673394887484
23,82.01646022283735
24,67.82931824773432
25,71.00302273638854
26,74.24798039734213
27,74.24587818331722
28,69.78720665214769
29,67.49363813024897
30,66.80990868926308
31,73.5242405282543
32,73.91522516144767
33,65.96472309483744
34,65.81597118408828
35,58.07360072490103
36,60.52973137478391
37,72.80343445102457
38,67.3242043540952
39,63.05692738493858
40,67.12411761833948
41,66.06484054692099
42,72.44704618039448
43,73.74057451816819
44,51.53163179870285
45,75.3751093256962
46,61.69229426072656
47,78.21062127033908
48,75.51810167317011
49,77.78190944788491
50,75.66415955292757
51,64.64506448684457
52,81.89603502805326
53,75.45605636364198
54,76.65072405028388
55,79.78906054308422
56,68.68113290932618
57,72.38737576752767
58,65.02259190473127
59,74.4902108867094
60,72.57312270785407
61,69.13982501901927
62,66.14407204293244
63,75.74298561425803
64,78.5326099854957
65,61.07508820935999
66,70.71862935870014
67,56.96839098871127
68,82.94248207612853
69,84.52842735178298
70,66.46349969210587
71,74.36590499159078
72,68.10857043219625
73,69.93631831428642
74,64.02905366437346
75,66.4829318670585
76,78.47732895726251
77,70.34082224751995
78,70.77212217980278
79,60.58915080337047
80,81.89755045950216
81,71.00081957063244
82,70.17959435089627
83,64.08476491231178
84,80.38715619385842
85,73.55518232797999
86,68.84412229180533
87,68.72712311668018
88,69.3802076367536
89,56.59798680428895
90,69.1972032424226
91,73.71058068248384
92,74.16518214277556
93,69.17315311282347
94,74.59279223049577
95,82.4888958381128
96,73.73246083494492
97,59.083805432904
98,54.22335831099596
99,77.68187236783672
100,72.24868304146635
101,67.70879449611786
102,57.19581028698262
103,78.58432718480645
104,79.78585738809653
105,66.32367992230843
106,64.45651363694965
107,82.12761181670913
108,72.72595248743875
109,74.6418919038052
110,74.29024148985633
111,70.4469903407581
112,66.77526350266731
113,66.27717714339289
114,64.93849570640975
115,84.78907267189261
116,71.48330363363716
117,73.36350958309657
118,67.85342810169202
119,79.17383187355358
120,75.71311946859413
121,70.99819775559865
122,66.69540244623279
123,78.26081670028128
124,78.24487798721032
125,74.91850213062942
126,53.64142978638242
127,72.69569545276423
128,81.67341530470189
129,75.63604594433781
130,78.85022334233817
131,64.02754282078536
132,78.4679533215263
133,71.12505037706156
134,74.25182748679983
135,70.65925809344569
136,61.60709555442637
137,71.233373067377
138,66.7620994679387
139,83.64149830404415
140,77.62288879871461
141,70.43339380494984
142,74.08909430671218
143,69.65877617778439
144,71.67173055697567
145,60.65180333459942
146,72.36257704998948
147,76.61917710469254
148,79.76763375067392
149,70.4605728188703
150,65.38690137772775
151,71.57407894935488
152,67.7205150635771
153,73.38727132789009
154,60.680497048857106
155,68.95703245502753
156,70.01570454384479
157,70.75021400296816
158,85.44300645910329
159,64.64614550461167
160,77.72242447713214
161,66.31657218667763
162,64.91734047741024
163,66.96908791147224
164,76.19955934679119
165,66.29208867017951
166,66.94678890508453
167,69.28600552752712
168,66.83978512535322
169,75.22291968043379
170,82.55000387333388
171,68.96877370762914
172,72.44281195309033
173,72.74269578245625
174,72.76106432852399
175,66.75945682315367
176,66.67990917377074
177,56.76423181156091
178,80.72209933307033
179,66.33569305842511
180,73.77768287556168
181,67.23818257729224
182,67.89497872890759
183,76.70624128619095
184,76.80949743120438
185,63.03465307832744
186,67.3437921245511
187,63.586361683379245
188,84.81052518834855
189,78.63787688768919
190,54.76273702100017
191,64.1758120238085
192,78.2938782610536
193,56.76024305099933
194,79.40149649320303
195,57.341870090902404
196,62.3240285244017
197,75.64413303142713
198,77.09975133069987
199,78.82642518031588
200,75.87577148020604
201,71.219651305468
202,74.74950912998426
203,69.63840146119811
204,66.27515740307716
205,75.07758765663903
206,56.02829382838571
207,74.54135242432987
208,60.784792175897714
209,81.42121123888596
210,66.35922758390667
211,69.6100421936937
212,78.28752664254559
213,73.02049056088363
214,77.46728993548551
215,60.66818760349996
216,66.83286344218193
217,69.00047537555278
218,60.21595155472716
219,78.82557044669224
220,65.48259868185731
221,68.64261130310152
222,69.04321930297823
223,72.2281044966113
224,70.09195884406574
225,71.37662358013179
226,72.55719555541577
227,77.46839656659186
228,71.71668957950743
229,67.64215180093889
230,60.36617285111804
231,56.408814484469474
232,74.8611022964094
233,66.5558443588329
234,69.69158808125097
235,61.662033831996055
236,80.09982712015747
237,72.70977881206322
238,73.51562240834372
239,73.96116489363844
240,59.190118461834295
241,66.47576208259835
242,66.9333754203798
243,62.98980594760056
244,64.94614786427583
245,77.08237301123975
246,59.138357472776704
247,72.23090627412591
248,74.74060221301261
249,66.97078227825727
250,73.95067431787962
251,52.72837703155137
252,81.84573649707622
253,72.7220167869756
254,77.41905987134743
255,80.50641191712488
256,51.941176806359024
257,60.323310896092394
258,66.72367384509718
259,78.27607718476366
260,67.87600365294028
261,81.48976325363931
262,68.9519167482369
263,81.7296498151301
264,57.22193858663995
265,72.46464926775296
266,61.80873573007435
267,69.70643070664937
268,81.95993854863167
269,62.26625787927702
270,63.33182773056723
271,81.25333148198575
272,75.70456142169766
273,75.11675368203444
274,79.01782035336703
275,66.2155101180883
276,58.442332047537924
277,78.9680409040048
278,81.8390728633358
279,77.22676546346534
280,73.57573518367884
281,58.514367584154954
282,79.18529303855547
283,74.71544827936577
284,80.57714515314073
285,59.05233113395119
286,80.50925153687052
287,79.08205208319445
288,60.55553483179857
289,68.87908247839302
290,66.31644906635313
291,81.30165203087407
292,68.84024165287573
293,76.81123134304266
294,76.08737617185922
295,67.50674851519275
296,65.88156368191859
297,77.46042656245973
298,76.81686041875328
299,66.6740298855656
300,65.64873676631653
301,78.95482911326793
302,49.8269209989754
303,56.853050267904436
304,67.31674574771594
305,66.93879295696567
306,72.19216711922297
307,69.00850368730117
308,80.99015094727736
309,81.3861508012085
310,69.22585325683106
311,62.27707241637218
312,75.01163813758468
313,69.1715004048507
314,84.91259049176286
315,69.03224082698208
316,72.84048033632213
317,54.690596772718976
318,64.42855287677986
319,78.91087769627475
320,66.21458349429629
321,55.13416701239894
322,75.22528711280407
323,61.62220236893258
324,59.229377767139454
325,70.95636464694728
326,79.89907088186459
327,74.19796906178998
328,61.32408692977488
329,66.17572749272718
330,65.42528379494287
331,70.8343997318988
332,75.4583493355997
333,77.9742766779622
334,76.76825513959372
335,70.74471375263211
336,59.87729495193656
337,57.813826942168376
338,75.61730453573193
339,73.90982999113376
340,74.1189122899086
341,77.70974604899081
342,72.68820216541721
343,79.43128771268495
344,67.8830078504397
345,66.40082641834668
346,81.5743559227853
347,67.73059676420627
348,78.12636607763045
349,69.88050492966262
350,69.9420717333314
351,70.34001167966261
352,70.52049560861532
353,75.62989401165999
