id,y
0,60.283899503785854
1,72.51853496419588
2,70.26875194955443
3,75.16101959848692
4,75.77904938494738
5,55.95915040874941
6,66.8216471312659
7,73.53082030134087
8,63.66011663455818
9,62.45905422324635
10,74.0964916380232
11,75.85227752511696
12,55.91081161529679
13,70.38790590574175
14,72.37377633640449
15,64.1394521711754
16,78.14519095580411
17,70.01655340097582
18,64.0478207295836
19,64.33003008583854
20,60.523374859844296
21,61.56650552585633
22,73.01039499422575
23,81.66439217357495
24,67.63842554219784
25,70.56059569131692
26,74.60191491183708
27,73.82085735770738
28,69.06137417177158
29,67.92802258398834
30,67.11777590697024
31,73.92151601294827
32,72.85030121413149
33,66.54636057235378
34,65.49148730870209
35,57.27888920308067
36,60.523995641231735
37,73.13840527461169
38,67.97203248104272
39,63.39430764532185
40,67.78452215115772
41,66.63999576276771
42,72.08939430772575
43,72.96811520887617
44,50.7888531698233
45,76.19761378562222
46,61.03586800323874
47,77.57485428973978
48,75.63077903594254
49,76.99600977857801
50,74.62428478544817
51,63.12769218118777
52,81.64459914200592
53,75.26190514530822
54,76.9410179287754
55,79.59219444225616
56,69.0438779014608
57,72.89798521219325
58,65.38718181138367
59,73.71584987182041
60,73.60484135598226
61,68.41247139401065
62,67.00256366220324
63,75.65214994759168
64,77.87467866366042
65,61.681101213114815
66,70.81578933215894
67,58.35309536300481
68,81.90116816128405
69,84.52006880040607
70,66.84658389811943
71,74.090475329774
72,68.22981040518243
73,69.47849825727384
74,63.29918400319232
75,67.19628953527757
76,77.87164859968821
77,70.21952787890632
78,70.7124475237606
79,60.614788548523656
80,81.44383737677487
81,71.11103379059793
82,70.21058844417064
83,64.66708065136737
84,79.86424112014936
85,73.96780563744548
86,68.54721760330553
87,68.93153172820101
88,68.84932793880131
89,58.028760962620005
90,69.02250472962238
91,73.22265648275122
92,74.33863124116115
93,69.39440672810103
94,73.88905695913698
95,81.9960220282084
96,72.90302162457576
97,58.88449598658944
98,53.89243409987481
99,76.97943707255031
100,72.54842384399224
101,67.59333655570506
102,57.035635597063134
103,78.49276296562392
104,79.68250397854692
105,65.56084521489005
106,64.86692953803983
107,81.54138180486947
108,73.26577697783486
109,73.17885359579624
110,73.66645332376072
